element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,playername,web_name,position
498,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-19895,289441,1833,21728,Fraser Forster,Forster,GKP
499,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,51656,0,0,Pierre-Emile Højbjerg,Højbjerg,MID
499,18,14,1,TRUE,2023-08-19T16:30:00Z,2,0,2,14,0,0,0,0,0,0,0,0,0,0,0,4,7.4,2.1,0.0,1.0,0,0.00,0.01,0.01,0.35,55,-10174,45916,967,11141,Pierre-Emile Højbjerg,Højbjerg,MID
499,22,3,1,FALSE,2023-08-26T11:30:00Z,0,2,3,30,0,0,0,0,0,0,0,0,0,0,0,10,8.2,5.3,0.0,1.4,0,0.00,0.23,0.23,0.16,54,-7352,40046,1029,8381,Pierre-Emile Højbjerg,Højbjerg,MID
499,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,22,0,0,0,1,0,0,0,1,0,0,0,-1,1.2,0.9,0.0,0.2,0,0.00,0.02,0.02,0.62,54,-5284,35557,851,6135,Pierre-Emile Højbjerg,Højbjerg,MID
500,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,125,0,373035,0,0,Harry Kane,Kane,FWD
500,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,125,-259523,111065,565,260088,Harry Kane,Kane,FWD
500,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,125,-36531,85953,0,36531,Harry Kane,Kane,FWD
500,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,125,-10495,76106,0,10495,Harry Kane,Kane,FWD
501,8,4,2,FALSE,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,12,10.0,19.8,19.0,4.9,1,0.04,0.36,0.40,2.02,70,0,122056,0,0,Dejan Kulusevski,Kulusevski,MID
501,18,14,3,TRUE,2023-08-19T16:30:00Z,2,0,2,87,0,0,1,0,0,0,0,0,0,0,0,7,11.4,18.6,30.0,6.0,1,0.08,0.02,0.09,1.73,70,-15200,118558,3232,18432,Dejan Kulusevski,Kulusevski,MID
501,22,3,8,FALSE,2023-08-26T11:30:00Z,0,2,3,90,1,0,1,0,0,0,0,0,0,0,0,26,44.8,23.7,54.0,12.3,1,0.35,0.19,0.54,0.67,70,2327,128087,19197,16870,Dejan Kulusevski,Kulusevski,MID
501,34,6,1,FALSE,2023-09-02T14:00:00Z,2,5,4,85,0,0,0,1,0,0,0,1,0,0,0,8,13.2,35.3,26.0,7.5,1,0.00,0.08,0.08,1.23,70,15532,151335,27732,12200,Dejan Kulusevski,Kulusevski,MID
502,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,61840,0,0,Hugo Lloris,Lloris,GKP
502,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-8495,67615,2672,11167,Hugo Lloris,Lloris,GKP
502,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-6046,67160,3568,9614,Hugo Lloris,Lloris,GKP
502,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-4531,66019,3711,8242,Hugo Lloris,Lloris,GKP
503,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,11441,0,0,Giovani Lo Celso,Lo Celso,MID
503,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2419,10509,382,2801,Giovani Lo Celso,Lo Celso,MID
503,22,3,1,FALSE,2023-08-26T11:30:00Z,0,2,3,16,0,0,0,0,0,0,0,0,0,0,0,8,3.2,13.8,4.0,2.1,0,0.00,0.02,0.02,0.12,49,-1791,9256,825,2616,Giovani Lo Celso,Lo Celso,MID
503,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1703,7850,215,1918,Giovani Lo Celso,Lo Celso,MID
504,8,4,9,FALSE,2023-08-13T13:00:00Z,2,2,1,90,0,2,0,2,0,0,0,1,0,0,2,31,49.2,82.9,21.0,15.3,1,0.07,0.94,1.01,2.02,75,0,917670,0,0,James Maddison,Maddison,MID
504,18,14,3,TRUE,2023-08-19T16:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,12,16.4,41.9,32.0,9.0,1,0.10,0.25,0.35,1.99,75,227659,1343823,275119,47460,James Maddison,Maddison,MID
504,22,3,10,FALSE,2023-08-26T11:30:00Z,0,2,3,72,1,0,1,0,0,0,0,0,0,0,2,34,43.0,23.4,45.0,11.1,1,1.08,0.44,1.52,0.54,76,-195300,1156066,132656,327956,James Maddison,Maddison,MID
504,34,6,7,FALSE,2023-09-02T14:00:00Z,2,5,4,85,1,0,0,1,0,0,0,0,0,0,0,32,53.6,20.2,73.0,14.7,1,0.35,0.17,0.52,1.23,77,964515,2256265,996338,31823,James Maddison,Maddison,MID
505,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,45670,0,0,Tanguy Ndombélé Alvaro,Ndombele,MID
505,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4673,45831,2352,7025,Tanguy Ndombélé Alvaro,Ndombele,MID
505,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2188,46908,6360,8548,Tanguy Ndombélé Alvaro,Ndombele,MID
505,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-4298,43952,2780,7078,Tanguy Ndombélé Alvaro,Ndombele,MID
506,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,183929,0,0,Pedro Porro,Pedro Porro,DEF
506,18,14,6,TRUE,2023-08-19T16:30:00Z,2,0,2,87,0,0,1,0,0,0,0,0,0,0,0,26,15.4,17.2,3.0,3.6,1,0.10,0.12,0.22,1.73,50,-35402,158790,5884,41286,Pedro Porro,Pedro Porro,DEF
506,22,3,6,FALSE,2023-08-26T11:30:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,30,18.2,4.0,9.0,3.1,1,0.09,0.04,0.13,0.67,49,125562,311257,147014,21452,Pedro Porro,Pedro Porro,DEF
506,34,6,4,FALSE,2023-09-02T14:00:00Z,2,5,4,90,0,1,0,2,0,0,0,0,0,0,0,27,27.8,25.3,11.0,6.4,1,0.18,0.23,0.41,1.35,49,136480,471556,160701,24221,Pedro Porro,Pedro Porro,DEF
507,8,4,1,FALSE,2023-08-13T13:00:00Z,2,2,1,15,0,0,0,0,0,0,0,0,0,0,0,8,8.4,16.3,0.0,2.5,0,0.00,0.16,0.16,0.30,50,0,257169,0,0,Ivan Perišić,Perišić,DEF
507,18,14,1,TRUE,2023-08-19T16:30:00Z,2,0,2,20,0,0,0,0,0,0,0,0,0,0,0,6,3.6,21.3,8.0,3.3,0,0.00,0.44,0.44,0.35,50,-25897,262482,11662,37559,Ivan Perišić,Perišić,DEF
507,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,31,0,0,0,0,0,0,0,1,0,0,0,2,3.4,3.3,8.0,1.5,0,0.04,0.02,0.06,0.16,50,-21134,251525,18494,39628,Ivan Perišić,Perišić,DEF
507,34,6,1,FALSE,2023-09-02T14:00:00Z,2,5,4,22,0,0,0,1,0,0,0,0,0,0,0,5,7.6,14.8,2.0,2.4,0,0.00,0.03,0.03,0.62,49,-32174,225412,15738,47912,Ivan Perišić,Perišić,DEF
509,8,4,2,FALSE,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,3,8.4,13.5,32.0,5.4,1,0.21,0.01,0.22,2.02,70,0,349105,0,0,Richarlison de Andrade,Richarlison,MID
509,18,14,3,TRUE,2023-08-19T16:30:00Z,2,0,2,69,0,0,1,0,0,0,0,0,0,0,0,2,9.0,12.3,2.0,2.3,1,0.00,0.01,0.01,1.64,70,-14014,363326,28516,42530,Richarlison de Andrade,Richarlison,MID
509,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,59,0,0,0,0,0,0,0,1,0,0,0,-7,0.0,1.6,38.0,3.9,1,0.26,0.04,0.30,0.51,70,-21789,351831,51911,73700,Richarlison de Andrade,Richarlison,MID
509,34,6,1,FALSE,2023-09-02T14:00:00Z,2,5,4,18,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.0,2.0,0.7,0,0.00,0.00,0.00,0.62,69,-125972,227144,10721,136693,Richarlison de Andrade,Richarlison,MID
510,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,20378,0,0,Joe Rodon,Rodon,DEF
510,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4981,15136,0,4981,Joe Rodon,Rodon,DEF
510,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2206,13135,0,2206,Joe Rodon,Rodon,DEF
510,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1521,11645,0,1521,Joe Rodon,Rodon,DEF
511,8,4,7,FALSE,2023-08-13T13:00:00Z,2,2,1,13,1,0,0,0,0,0,0,0,0,0,0,15,34.0,0.3,33.0,6.7,1,0.51,0.01,0.52,0.00,45,0,79646,0,0,Cristian Romero,Romero,DEF
511,18,14,6,TRUE,2023-08-19T16:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,26,33.0,1.1,4.0,3.8,1,0.08,0.01,0.09,1.99,45,-6142,90083,9941,16083,Cristian Romero,Romero,DEF
511,22,3,7,FALSE,2023-08-26T11:30:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,1,31,21.8,0.9,0.0,2.3,1,0.00,0.00,0.00,0.67,45,275584,418695,299318,23734,Cristian Romero,Romero,DEF
511,34,6,7,FALSE,2023-09-02T14:00:00Z,2,5,4,90,1,0,0,2,0,0,0,0,0,0,0,29,60.6,0.9,9.0,7.1,1,0.03,0.01,0.04,1.35,46,436198,925097,468279,32081,Cristian Romero,Romero,DEF
512,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,76,0,0,0,2,0,0,0,1,0,0,0,9,17.0,5.0,4.0,2.6,0,0.12,0.03,0.15,2.02,45,0,13680,0,0,Davinson Sánchez,Sánchez,DEF
512,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1313,16468,714,2027,Davinson Sánchez,Sánchez,DEF
512,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1547,16079,487,2034,Davinson Sánchez,Sánchez,DEF
512,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1191,15765,625,1816,Davinson Sánchez,Sánchez,DEF
513,8,4,1,FALSE,2023-08-13T13:00:00Z,2,2,1,15,0,0,0,0,0,0,0,0,0,0,0,4,10.8,1.9,17.0,3.0,0,0.12,0.01,0.13,0.30,45,0,77418,0,0,Pape Matar Sarr,Sarr,MID
513,18,14,10,TRUE,2023-08-19T16:30:00Z,2,0,2,75,1,0,1,0,0,0,0,0,0,0,2,36,39.2,14.6,70.0,12.4,1,0.67,0.03,0.70,1.64,45,-3487,87103,6746,10233,Pape Matar Sarr,Sarr,MID
513,22,3,4,FALSE,2023-08-26T11:30:00Z,0,2,3,58,0,1,0,0,0,0,0,0,0,0,0,15,26.2,25.3,17.0,6.9,1,0.07,0.41,0.48,0.51,45,107850,218002,128504,20654,Pape Matar Sarr,Sarr,MID
513,34,6,1,FALSE,2023-09-02T14:00:00Z,2,5,4,67,0,0,0,1,0,0,0,1,0,0,0,8,8.2,12.3,30.0,5.1,1,0.42,0.04,0.46,0.73,45,79802,305055,106576,26774,Pape Matar Sarr,Sarr,MID
514,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,820,0,0,Ryan Sessegnon,Sessegnon,DEF
514,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-164,735,51,215,Ryan Sessegnon,Sessegnon,DEF
514,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-76,680,48,124,Ryan Sessegnon,Sessegnon,DEF
514,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-58,641,57,115,Ryan Sessegnon,Sessegnon,DEF
515,8,4,1,FALSE,2023-08-13T13:00:00Z,2,2,1,74,0,0,0,2,0,0,0,1,0,0,0,8,2.2,5.1,4.0,1.1,1,0.00,0.01,0.01,1.72,50,0,19189,0,0,Oliver Skipp,Skipp,MID
515,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2806,18822,926,3732,Oliver Skipp,Skipp,MID
515,22,3,1,FALSE,2023-08-26T11:30:00Z,0,2,3,17,0,0,0,0,0,0,0,0,0,0,0,6,3.6,1.8,0.0,0.5,0,0.00,0.01,0.01,0.12,49,-4507,14828,556,5063,Oliver Skipp,Skipp,MID
515,34,6,1,FALSE,2023-09-02T14:00:00Z,2,5,4,4,0,0,0,1,0,0,0,0,0,0,0,3,0.2,2.5,0.0,0.3,0,0.00,0.00,0.00,0.12,48,-2835,12390,417,3252,Oliver Skipp,Skipp,MID
516,8,4,2,FALSE,2023-08-13T13:00:00Z,2,2,1,74,0,0,0,2,0,0,0,0,0,0,0,5,0.0,6.8,31.0,3.7,1,0.08,0.05,0.13,1.72,90,0,428040,0,0,Son Heung-min,Son,MID
516,18,14,3,TRUE,2023-08-19T16:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,20,18.4,50.8,21.0,9.0,1,0.13,0.38,0.51,1.99,90,-7346,499228,56308,63654,Son Heung-min,Son,MID
516,22,3,3,FALSE,2023-08-26T11:30:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,18,10.4,48.6,18.0,7.7,1,0.05,0.29,0.34,0.67,90,42362,580523,102767,60405,Son Heung-min,Son,MID
516,34,6,20,FALSE,2023-09-02T14:00:00Z,2,5,4,71,3,0,0,1,0,0,0,0,0,0,3,61,103.2,17.1,70.0,19.0,1,1.12,0.07,1.19,0.73,90,-27920,572355,51829,79749,Son Heung-min,Son,MID
517,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,49345,0,0,Djed Spence,Spence,DEF
517,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1677,55406,3056,4733,Djed Spence,Spence,DEF
517,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2710,54920,2509,5219,Djed Spence,Spence,DEF
517,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-7181,48372,1029,8210,Djed Spence,Spence,DEF
518,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,70622,0,0,Japhet Tanganga,Tanganga,DEF
518,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1660,81324,4986,6646,Japhet Tanganga,Tanganga,DEF
518,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3242,81640,4433,7675,Japhet Tanganga,Tanganga,DEF
518,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-6910,76008,2004,8914,Japhet Tanganga,Tanganga,DEF
519,8,4,1,FALSE,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,15.8,17.3,2.0,3.5,1,0.00,0.04,0.04,2.02,45,0,188121,0,0,Destiny Udogie,Udogie,DEF
519,18,14,5,TRUE,2023-08-19T16:30:00Z,2,0,2,69,0,0,1,0,0,0,0,1,0,0,0,10,10.2,12.3,37.0,6.0,1,0.15,0.09,0.24,1.64,45,8520,207601,16364,7844,Destiny Udogie,Udogie,DEF
519,22,3,12,FALSE,2023-08-26T11:30:00Z,0,2,3,81,0,1,1,0,0,0,0,0,0,0,3,36,22.8,12.3,8.0,4.3,1,0.00,0.34,0.34,0.54,45,132835,351648,147833,14998,Destiny Udogie,Udogie,DEF
519,34,6,5,FALSE,2023-09-02T14:00:00Z,2,5,4,90,0,1,0,2,0,0,0,0,0,0,1,34,38.8,13.4,2.0,5.4,1,0.00,0.02,0.02,1.35,46,704471,1127646,723111,18640,Destiny Udogie,Udogie,DEF
520,8,4,1,FALSE,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,1,0,4,0,15,36.0,0.0,0.0,3.6,1,0.00,0.00,0.00,2.02,50,0,36625,0,0,Guglielmo Vicario,Vicario,GKP
520,18,14,11,TRUE,2023-08-19T16:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,6,3,41,45.0,0.0,0.0,4.5,1,0.00,0.00,0.00,1.99,50,-2543,41355,1767,4310,Guglielmo Vicario,Vicario,GKP
520,22,3,7,FALSE,2023-08-26T11:30:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,3,0,28,20.4,0.0,0.0,2.0,1,0.00,0.00,0.00,0.67,50,86937,162814,102459,15522,Guglielmo Vicario,Vicario,GKP
520,34,6,2,FALSE,2023-09-02T14:00:00Z,2,5,4,90,0,0,0,2,0,0,0,0,0,3,0,16,24.4,0.0,0.0,2.4,1,0.00,0.00,0.00,1.35,51,217895,433241,243852,25957,Guglielmo Vicario,Vicario,GKP
521,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,25074,0,0,Alfie Whiteman,Whiteman,GKP
521,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3401,22114,223,3624,Alfie Whiteman,Whiteman,GKP
521,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1604,20873,249,1853,Alfie Whiteman,Whiteman,GKP
521,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1482,19474,158,1640,Alfie Whiteman,Whiteman,GKP
583,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,12735,0,0,Manor Solomon,Solomon,MID
583,18,14,1,TRUE,2023-08-19T16:30:00Z,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.6,0.0,0.4,0,0.00,0.00,0.00,0.26,55,-2368,12336,272,2640,Manor Solomon,Solomon,MID
583,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1752,11091,343,2095,Manor Solomon,Solomon,MID
583,34,6,10,FALSE,2023-09-02T14:00:00Z,2,5,4,67,0,2,0,1,0,0,0,0,0,0,2,37,48.0,54.8,24.0,12.7,1,0.12,0.31,0.43,0.73,54,-1687,9687,175,1862,Manor Solomon,Solomon,MID
639,8,4,1,FALSE,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,20,13.2,4.2,8.0,2.5,1,0.04,0.03,0.07,2.02,45,0,16481,0,0,Micky van de Ven,Van de Ven,DEF
639,18,14,7,TRUE,2023-08-19T16:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,1,28,15.4,1.1,0.0,1.7,1,0.00,0.01,0.01,1.99,45,2771,27392,4751,1980,Micky van de Ven,Van de Ven,DEF
639,22,3,6,FALSE,2023-08-26T11:30:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,30,29.8,0.8,0.0,3.1,1,0.00,0.00,0.00,0.67,45,32836,69387,38345,5509,Micky van de Ven,Van de Ven,DEF
639,34,6,1,FALSE,2023-09-02T14:00:00Z,2,5,4,90,0,0,0,2,0,0,0,0,0,0,0,16,21.0,1.3,2.0,2.4,1,0.00,0.01,0.01,1.35,45,36082,113140,44032,7950,Micky van de Ven,Van de Ven,DEF
640,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,23014,0,0,Dane Scarlett,Scarlett,FWD
640,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-176,32438,4169,4345,Dane Scarlett,Scarlett,FWD
640,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2487,32316,2592,5079,Dane Scarlett,Scarlett,FWD
640,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3788,29385,1011,4799,Dane Scarlett,Scarlett,FWD
641,8,4,0,FALSE,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,4444,0,0,Alejo Véliz,Veliz,FWD
641,18,14,0,TRUE,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-515,5971,1127,1642,Alejo Véliz,Veliz,FWD
641,22,3,0,FALSE,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-724,5880,684,1408,Alejo Véliz,Veliz,FWD
641,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-723,5488,491,1214,Alejo Véliz,Veliz,FWD
702,34,6,0,FALSE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,Ashley Phillips,Phillips,DEF
522,3,3,2,FALSE,2023-08-12T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,8,13.6,0.1,0.0,1.4,1,0.00,0.00,0.00,1.37,45,0,44603,0,0,Nayef Aguerd,N.Aguerd,DEF
522,19,7,5,TRUE,2023-08-20T15:30:00Z,3,1,2,66,1,0,0,1,0,0,0,0,1,0,0,11,38.0,0.0,33.0,7.1,1,0.13,0.00,0.13,2.63,45,-2631,52081,2280,4911,Nayef Aguerd,N.Aguerd,DEF
522,24,5,0,FALSE,2023-08-26T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9050,45153,2130,11180,Nayef Aguerd,N.Aguerd,DEF
